state_code,State,District,City,Category,Sub-category,Micro-category,Product
5,Chhattisgarh,Raipur,Raipur,Fruits,Seasonal,Mango,Alphonso Mango
5,Chhattisgarh,Surguja,Ambikapur,Flowers,Orange flowers,Marigold,French Marigold
5,Chhattisgarh,Bilaspur,Bilaspur,Flowers,Yellow flowers,Marigold,African Marigold
5,Chhattisgarh,Raipur,Raipur,Flowers,Yellow flowers,Marigold,African Marigold
5,Chhattisgarh,Bilaspur,Bilaspur,Dairy products,Milk products,Milk,Liquid milk
5,Chhattisgarh,Raipur,Raipur,Dairy products,Milk products,Milk,Liquid milk
5,Chhattisgarh,Morena,Bhilai,Meat,Red Meat,Mutton,Mutton
5,Chhattisgarh,Surguja,Ambikapur,Meat,Red Meat,Mutton,Mutton
5,Chhattisgarh,Raipur,Raipur,Meat,Red Meat,Mutton,Mutton
5,Chhattisgarh,Morena,Bhilai,Vegetables,Pods and Seeds,Okra,Lady finger
5,Chhattisgarh,Korba,Korba,Vegetables,Pods and Seeds,Okra,Lady finger
5,Chhattisgarh,Morena,Bhilai,Vegetables,Roots and Tubers,Onion,Pusa Red Onion
5,Chhattisgarh,Bilaspur,Bilaspur,Dairy products,Milk products,Paneer,Paneer
5,Chhattisgarh,Surguja,Ambikapur,Dairy products,Milk products,Paneer,Paneer
5,Chhattisgarh,Korba,Korba,Dairy products,Milk products,Paneer,Paneer
5,Chhattisgarh,Raipur,Raipur,Dairy products,Milk products,Paneer,Paneer
5,Chhattisgarh,Bilaspur,Bilaspur,Fruits,Tropical,Papaya,Washington Papaya
5,Chhattisgarh,Surguja,Ambikapur,Fruits,Tropical,Papaya,Washington Papaya
5,Chhattisgarh,Korba,Korba,Fruits,Tropical,Papaya,Honeydew Papaya
5,Chhattisgarh,Bilaspur,Bilaspur,Meat,Red Meat,Pork,Pork
5,Chhattisgarh,Korba,Korba,Meat,Red Meat,Pork,Pork
5,Chhattisgarh,Raipur,Raipur,Meat,Red Meat,Pork,Pork
5,Chhattisgarh,Bilaspur,Bilaspur,Vegetables,Roots and Tubers,Potato,Kufri Jyoti Potato
5,Chhattisgarh,Surguja,Ambikapur,Vegetables,Roots and Tubers,Potato,Kufri Jyoti Potato
5,Chhattisgarh,Korba,Korba,Vegetables,Roots and Tubers,Potato,Kufri Pakhraj Potato
5,Chhattisgarh,Raipur,Raipur,Vegetables,Roots and Tubers,Potato,Kufri Pakhraj Potato
5,Chhattisgarh,Bilaspur,Bilaspur,Grocery,Household items,Rice,Lal Dhan Rice
5,Chhattisgarh,Surguja,Ambikapur,Grocery,Household items,Rice,Lal Dhan Rice
5,Chhattisgarh,Raipur,Raipur,Grocery,Household items,Rice,Lal Dhan Rice
5,Chhattisgarh,Morena,Bhilai,Fish,Freshwater,Rohu,Rohu
5,Chhattisgarh,Raipur,Raipur,Fish,Freshwater,Rohu,Rohu
5,Chhattisgarh,Korba,Korba,Flowers,Red flowers,Rose,Red Rose
5,Chhattisgarh,Raipur,Raipur,Flowers,White flowers,Rose,Tuberose
5,Chhattisgarh,Morena,Bhilai,Grocery,Beverages,Tea,Tea
5,Chhattisgarh,Morena,Bhilai,Grocery,Household items,Wheat,Wheat
5,Chhattisgarh,Bilaspur,Bilaspur,Grocery,Household items,Wheat,Wheat
5,Chhattisgarh,Korba,Korba,Grocery,Household items,Wheat,Wheat
5,Chhattisgarh,Korba,Korba,Grocery,Household items,Wheat,Wheat
5,Chhattisgarh,Raipur,Raipur,Grocery,Household items,Wheat,Wheat
6,Delhi,South Delhi,Mehrauli,Flowers,Purple flowers,Alfafa,Alfafa
6,Delhi,New Delhi,New Delhi,Flowers,Purple flowers,Alfafa,Alfafa
6,Delhi,North East Delhi,Karawal Nagar,Flowers,Purple flowers,Alfafa,Alfafa
6,Delhi,South West Delhi,Delhi Cantonment ,Fruits,All season,Apple,Indian crab Apple
6,Delhi,New Delhi,New Delhi,Fruits,All season,Apple,Kashmiri Apple
6,Delhi,North East Delhi,Karawal Nagar,Fruits,All season,Apple,Sunehari Apple
6,Delhi,South West Delhi,Vasant Kunj,Fruits,All season,Apple,Indian crab Apple
6,Delhi,North East Delhi,Karawal Nagar,Vegetables,Pods and Seeds,Beans,French Beans
6,Delhi,South Delhi,Mehrauli,Fruits,Seasonal,Berry,Strawberry
6,Delhi,South West Delhi,Delhi Cantonment ,Bakery,Baked products,Bread,Bread
6,Delhi,North East Delhi,Karawal Nagar,Bakery,Baked products,Bread,Bread
6,Delhi,New Delhi,New Delhi,Vegetables,Fruit-vegetables,Brinjal,Pusa Purple Brinjal
6,Delhi,South West Delhi,Vasant Kunj,Vegetables,Fruit-vegetables,Brinjal,Aruna Brinjal
6,Delhi,South West Delhi,Vasant Kunj,Bakery,Baked products,Brownie,Brownie
6,Delhi,South West Delhi,Delhi Cantonment ,Meat,Red Meat,Buffalo,Buffalo
6,Delhi,South West Delhi,Delhi Cantonment ,Dairy products,Milk products,Butter,Butter
6,Delhi,North East Delhi,Karawal Nagar,Dairy products,Milk products,Butter,Butter
6,Delhi,South Delhi,Mehrauli,Bakery,Pastry products,Cakes,Cakes
6,Delhi,South West Delhi,Vasant Kunj,Bakery,Pastry products,Cakes,Cakes
6,Delhi,New Delhi,New Delhi,Fish,Freshwater,Catla,Catla
6,Delhi,South West Delhi,Vasant Kunj,Dairy products,Milk products,Cheese,Cheese
6,Delhi,South West Delhi,Delhi Cantonment ,Meat,White Meat,Chicken,Chicken
6,Delhi,South Delhi,Mehrauli,Meat,White Meat,Chicken,Chicken
6,Delhi,New Delhi,New Delhi,Meat,White Meat,Chicken,Chicken
6,Delhi,North East Delhi,Karawal Nagar,Meat,White Meat,Chicken,Chicken
6,Delhi,South West Delhi,Vasant Kunj,Meat,White Meat,Chicken,Chicken
6,Delhi,South West Delhi,Delhi Cantonment ,Vegetables,Nightshade vegetables,Chillies,Red Chilli
6,Delhi,South Delhi,Mehrauli,Vegetables,Nightshade vegetables,Chillies,Capsicum
6,Delhi,North East Delhi,Karawal Nagar,Vegetables,Nightshade vegetables,Chillies,Bhut Jolokia
6,Delhi,North East Delhi,Karawal Nagar,Grocery,Beverages,Coffee,Coffee
6,Delhi,South West Delhi,Vasant Kunj,Grocery,Beverages,Coffee,Coffee
6,Delhi,South West Delhi,Delhi Cantonment ,Bakery,Baked products,Cookies,Cookies
6,Delhi,New Delhi,New Delhi,Bakery,Baked products,Cookies,Cookies
6,Delhi,North East Delhi,Karawal Nagar,Bakery,Baked products,Cookies,Cookies
6,Delhi,South West Delhi,Delhi Cantonment ,Vegetables,Melons and Squash,Cucumber,Straight Eight Cucumber
6,Delhi,New Delhi,New Delhi,Vegetables,Melons and Squash,Cucumber,Long Green Cucumber
6,Delhi,South Delhi,Mehrauli,Bakery,Pastry products,Cup-cakes,Cup-cakes
6,Delhi,New Delhi,New Delhi,Bakery,Pastry products,Cup-cakes,Cup-cakes
6,Delhi,South West Delhi,Vasant Kunj,Dairy products,Milk products,Curd,Dahi
6,Delhi,South Delhi,Mehrauli,Grocery,Household items,Dal,Arhar Dal
6,Delhi,New Delhi,New Delhi,Grocery,Household items,Dal,Urad Dal
6,Delhi,South Delhi,Mehrauli,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
6,Delhi,South West Delhi,Delhi Cantonment ,Dairy products,Milk products,Ghee,Pure Ghee
6,Delhi,South West Delhi,Delhi Cantonment ,Fruits,All season,Guava,Allahabad Safeda Guava
6,Delhi,South West Delhi,Vasant Kunj,Fruits,All season,Guava,Lalit Guava
6,Delhi,New Delhi,New Delhi,Dairy products,Frozen desserts,Ice-cream,Ice-cream
6,Delhi,North East Delhi,Karawal Nagar,Dairy products,Frozen desserts,Ice-cream,Ice-cream
6,Delhi,North East Delhi,Karawal Nagar,Fruits,Tropical,Litchi,Shahi Litchi
6,Delhi,South West Delhi,Vasant Kunj,Fruits,Tropical,Litchi,China Litchi
6,Delhi,New Delhi,New Delhi,Fruits,Seasonal,Mango,Alphonso Mango
6,Delhi,South Delhi,Mehrauli,Dairy products,Milk products,Milk,Liquid milk
6,Delhi,New Delhi,New Delhi,Dairy products,Milk products,Milk,Liquid milk
6,Delhi,South Delhi,Mehrauli,Meat,Red Meat,Mutton,Mutton
6,Delhi,North East Delhi,Karawal Nagar,Meat,Red Meat,Mutton,Mutton
6,Delhi,South West Delhi,Vasant Kunj,Meat,Red Meat,Mutton,Mutton
6,Delhi,South West Delhi,Delhi Cantonment ,Dairy products,Milk products,Paneer,Paneer
6,Delhi,South Delhi,Mehrauli,Dairy products,Milk products,Paneer,Paneer
6,Delhi,New Delhi,New Delhi,Dairy products,Milk products,Paneer,Paneer
6,Delhi,North East Delhi,Karawal Nagar,Dairy products,Milk products,Paneer,Paneer
6,Delhi,South West Delhi,Vasant Kunj,Dairy products,Milk products,Paneer,Paneer
6,Delhi,South West Delhi,Delhi Cantonment ,Fruits,Seasonal,Pear,Bartlett Pear
6,Delhi,New Delhi,New Delhi,Fruits,Seasonal,Pear,Asian Pear
6,Delhi,South Delhi,Mehrauli,Fruits,Tropical,Pomegranate,Pomegranate
6,Delhi,New Delhi,New Delhi,Fish,Seawater,Pomfret,Pomfret
6,Delhi,South West Delhi,Vasant Kunj,Fish,Seawater,Pomfret,Pomfret
6,Delhi,New Delhi,New Delhi,Meat,Red Meat,Pork,Pork
6,Delhi,South Delhi,Mehrauli,Vegetables,Roots and Tubers,Potato,Kufri Sinduri Potato
6,Delhi,South West Delhi,Vasant Kunj,Vegetables,Melons and Squash,Pumpkin,Pumpkin
6,Delhi,South West Delhi,Delhi Cantonment ,Grocery,Household items,Rice,Basmati Rice
6,Delhi,South Delhi,Mehrauli,Grocery,Household items,Rice,Pusa Rice
6,Delhi,South West Delhi,Delhi Cantonment ,Fish,Freshwater,Rohu,Rohu
6,Delhi,North East Delhi,Karawal Nagar,Fish,Freshwater,Rohu,Rohu
6,Delhi,South West Delhi,Delhi Cantonment ,Flowers,Red flowers,Rose,Red Rose
6,Delhi,New Delhi,New Delhi,Flowers,Red flowers,Rose,Red Rose
6,Delhi,South Delhi,Mehrauli,Fish,Seawater,Salmon,Indian Salmon
6,Delhi,North East Delhi,Karawal Nagar,Fish,Seawater,Salmon,Indian Salmon
6,Delhi,South West Delhi,Vasant Kunj,Fish,Seawater,Salmon,Indian Salmon
6,Delhi,South West Delhi,Vasant Kunj,Flowers,Yellow flowers,Sunflower,Sunflower
6,Delhi,South West Delhi,Delhi Cantonment ,Grocery,Beverages,Tea,Tea
6,Delhi,South Delhi,Mehrauli,Grocery,Beverages,Tea,Tea
6,Delhi,New Delhi,New Delhi,Grocery,Beverages,Tea,Tea
6,Delhi,North East Delhi,Karawal Nagar,Grocery,Beverages,Tea,Tea
6,Delhi,South West Delhi,Vasant Kunj,Grocery,Beverages,Tea,Tea
6,Delhi,South West Delhi,Delhi Cantonment ,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
6,Delhi,South Delhi,Mehrauli,Vegetables,Fruit-vegetables,Tomato,Rosada Tomato
6,Delhi,New Delhi,New Delhi,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
6,Delhi,North East Delhi,Karawal Nagar,Vegetables,Fruit-vegetables,Tomato,Rosada Tomato
6,Delhi,South West Delhi,Vasant Kunj,Vegetables,Fruit-vegetables,Tomato,Rosada Tomato
6,Delhi,South West Delhi,Delhi Cantonment ,Fish,Seawater,Tuna,Tuna
6,Delhi,South Delhi,Mehrauli,Fish,Seawater,Tuna,Tuna
6,Delhi,South Delhi,Mehrauli,Fruits,Melons,Water melon,Water melon
6,Delhi,North East Delhi,Karawal Nagar,Fruits,Melons,Water melon,Water melon
6,Delhi,South West Delhi,Delhi Cantonment ,Grocery,Household items,Wheat,Wheat
6,Delhi,New Delhi,New Delhi,Grocery,Household items,Wheat,Wheat
6,Delhi,North East Delhi,Karawal Nagar,Grocery,Household items,Wheat,Wheat
6,Delhi,South West Delhi,Vasant Kunj,Grocery,Household items,Wheat,Wheat
7,Goa,South Goa,Margao,Fruits,All season,Banana,Sugandhi Banana
7,Goa,South Goa,Margao,Vegetables,Pods and Seeds,Beans,French Beans
7,Goa,South Goa,Margao,Meat,Red Meat,Beef,Beef
7,Goa,North Goa,Panaji,Meat,Red Meat,Beef,Beef
7,Goa,North Goa,Panaji,Bakery,Baked products,Bread,Bread
7,Goa,South Goa,Margao,Vegetables,Fruit-vegetables,Brinjal,Pusa Purple Brinjal
7,Goa,North Goa,Panaji,Vegetables,Fruit-vegetables,Brinjal,Pusa Anmol Brinjal
7,Goa,South Goa,Margao,Bakery,Baked products,Brownie,Brownie
7,Goa,South Goa,Margao,Dairy products,Milk products,Butter,Butter
7,Goa,North Goa,Panaji,Bakery,Pastry products,Cakes,Cakes
7,Goa,South Goa,Margao,Meat,White Meat,Chicken,Chicken
7,Goa,North Goa,Panaji,Vegetables,Nightshade vegetables,Chillies,Capsicum
7,Goa,South Goa,Margao,Fruits,All season,Coconut,Indian Coconut
7,Goa,North Goa,Panaji,Fruits,All season,Coconut,Indian Coconut
7,Goa,South Goa,Margao,Grocery,Beverages,Coffee,Coffee
7,Goa,South Goa,Margao,Bakery,Baked products,Cookies,Cookies
7,Goa,North Goa,Panaji,Bakery,Baked products,Cookies,Cookies
7,Goa,North Goa,Panaji,Vegetables,Melons and Squash,Cucumber,Chandrasankar Cucumber
7,Goa,South Goa,Margao,Bakery,Pastry products,Cup-cakes,Cup-cakes
7,Goa,North Goa,Panaji,Dairy products,Milk products,Curd,Dahi
7,Goa,North Goa,Panaji,Grocery,Household items,Dal,Masoor Dal
7,Goa,South Goa,Margao,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
7,Goa,South Goa,Margao,Dairy products,Frozen desserts,Ice-cream,Ice-cream
7,Goa,North Goa,Panaji,Dairy products,Frozen desserts,Ice-cream,Ice-cream
7,Goa,North Goa,Panaji,Fruits,Seasonal,Jackfruit,Honey Gold Jackfruit
7,Goa,South Goa,Margao,Flowers,White flowers,Jasmine,Night-blooming Jasmine
7,Goa,North Goa,Panaji,Flowers,White flowers,Jasmine,Crepe Jasmine
7,Goa,South Goa,Margao,Fish,Seawater,Lobster,Lobster
7,Goa,South Goa,Margao,Fish,Seawater,Mackerel,King Mackerel
7,Goa,North Goa,Panaji,Fish,Seawater,Mackerel,King Mackerel
7,Goa,South Goa,Margao,Fruits,Seasonal,Mango,Alphonso Mango
7,Goa,North Goa,Panaji,Flowers,Orange flowers,Marigold,French Marigold
7,Goa,South Goa,Margao,Dairy products,Milk products,Milk,Liquid milk
7,Goa,North Goa,Panaji,Dairy products,Milk products,Milk,Liquid milk
7,Goa,North Goa,Panaji,Meat,Red Meat,Mutton,Mutton
7,Goa,South Goa,Margao,Vegetables,Pods and Seeds,Okra,Lady finger
7,Goa,North Goa,Panaji,Vegetables,Pods and Seeds,Okra,Lady finger
7,Goa,South Goa,Margao,Flowers,Purple flowers,Orchid,Foxtail Orchid
7,Goa,North Goa,Panaji,Dairy products,Milk products,Paneer,Paneer
7,Goa,North Goa,Panaji,Fruits,Tropical,Pomegranate,Pomegranate
7,Goa,North Goa,Panaji,Fish,Seawater,Pomfret,Pomfret
7,Goa,North Goa,Panaji,Fish,Seawater,Prawns,Prawns
7,Goa,South Goa,Margao,Vegetables,Melons and Squash,Pumpkin,Pumpkin
7,Goa,South Goa,Margao,Grocery,Household items,Rice,Jyoti Rice
7,Goa,North Goa,Panaji,Grocery,Household items,Rice,Basmati Rice
7,Goa,South Goa,Margao,Fruits,Tropical,Tamarind,Sweet tamarind
7,Goa,North Goa,Panaji,Fruits,Tropical,Tamarind,Sweet tamarind
7,Goa,North Goa,Panaji,Grocery,Beverages,Tea,Tea
7,Goa,South Goa,Margao,Grocery,Household items,Wheat,Wheat
8,Gujarat,Ahmedabad,Ahmedabad,Fruits,All season,Banana,Cavendish Banana
8,Gujarat,Rajkot,Rajkot,Fruits,All season,Banana,Cavendish Banana
8,Gujarat,Surat,Surat,Fruits,All season,Banana,Cheeni Champa Banana
8,Gujarat,Ahmedabad,Ahmedabad,Vegetables,Pods and Seeds,Beans,French Beans
8,Gujarat,Rajkot,Rajkot,Vegetables,Pods and Seeds,Beans,French Beans
8,Gujarat,Surat,Surat,Vegetables,Pods and Seeds,Beans,French Beans
8,Gujarat,Vadodara,Vadodara,Vegetables,Pods and Seeds,Beans,French Beans
8,Gujarat,Ahmedabad,Ahmedabad,Bakery,Baked products,Bread,Bread
8,Gujarat,Gandhinagar,Gandhinagar,Bakery,Baked products,Bread,Bread
8,Gujarat,Ahmedabad,Ahmedabad,Vegetables,Fruit-vegetables,Brinjal,Pusa Purple Brinjal
8,Gujarat,Vadodara,Vadodara,Bakery,Baked products,Brownie,Brownie
8,Gujarat,Gandhinagar,Gandhinagar,Dairy products,Milk products,Butter,Butter
8,Gujarat,Gandhinagar,Gandhinagar,Bakery,Pastry products,Cakes,Cakes
8,Gujarat,Surat,Surat,Fish,Seawater,Catfish,Catfish
8,Gujarat,Gandhinagar,Gandhinagar,Meat,White Meat,Chicken,Chicken
8,Gujarat,Surat,Surat,Meat,White Meat,Chicken,Chicken
8,Gujarat,Vadodara,Vadodara,Fruits,Seasonal,Chikoo,Chikoo
8,Gujarat,Rajkot,Rajkot,Vegetables,Nightshade vegetables,Chillies,Jwala Chilli
8,Gujarat,Gandhinagar,Gandhinagar,Fruits,All season,Coconut,Indian Coconut
8,Gujarat,Surat,Surat,Fruits,All season,Coconut,Indian Coconut
8,Gujarat,Vadodara,Vadodara,Grocery,Beverages,Coffee,Coffee
8,Gujarat,Ahmedabad,Ahmedabad,Bakery,Baked products,Cookies,Cookies
8,Gujarat,Rajkot,Rajkot,Bakery,Baked products,Cookies,Cookies
8,Gujarat,Surat,Surat,Bakery,Baked products,Cookies,Cookies
8,Gujarat,Surat,Surat,Vegetables,Brassica,Cruciferous vegetables,Cauliflower
8,Gujarat,Vadodara,Vadodara,Vegetables,Brassica,Cruciferous vegetables,Cabbage
8,Gujarat,Surat,Surat,Bakery,Pastry products,Cup-cakes,Cup-cakes
8,Gujarat,Ahmedabad,Ahmedabad,Dairy products,Milk products,Curd,Dahi
8,Gujarat,Ahmedabad,Ahmedabad,Grocery,Household items,Dal,Masoor Dal
8,Gujarat,Gandhinagar,Gandhinagar,Grocery,Household items,Dal,Moong Dal
8,Gujarat,Rajkot,Rajkot,Grocery,Household items,Dal,Urad Dal
8,Gujarat,Surat,Surat,Grocery,Household items,Dal,Chana Dal
8,Gujarat,Ahmedabad,Ahmedabad,Fruits,Seasonal,Dragon Fruit,Kamalam
8,Gujarat,Vadodara,Vadodara,Fruits,Seasonal,Dragon Fruit,Kamalam
8,Gujarat,Gandhinagar,Gandhinagar,Meat,White Meat,Duck,Duck
8,Gujarat,Vadodara,Vadodara,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
8,Gujarat,Ahmedabad,Ahmedabad,Dairy products,Milk products,Ghee,Pure Ghee
8,Gujarat,Rajkot,Rajkot,Dairy products,Milk products,Ghee,Pure Ghee
8,Gujarat,Surat,Surat,Dairy products,Milk products,Ghee,Pure Ghee
8,Gujarat,Gandhinagar,Gandhinagar,Dairy products,Frozen desserts,Ice-cream,Ice-cream
8,Gujarat,Surat,Surat,Flowers,White flowers,Jasmine,Crepe Jasmine
8,Gujarat,Ahmedabad,Ahmedabad,Fish,Seawater,Lobster,Lobster
8,Gujarat,Ahmedabad,Ahmedabad,Flowers,Pink flowers,Lotus,Indian Lotus
8,Gujarat,Vadodara,Vadodara,Flowers,Pink flowers,Lotus,Indian Lotus
8,Gujarat,Ahmedabad,Ahmedabad,Fruits,Seasonal,Mango,Alphonso Mango
8,Gujarat,Gandhinagar,Gandhinagar,Fruits,Seasonal,Mango,Kesar Mango
8,Gujarat,Rajkot,Rajkot,Fruits,Seasonal,Mango,Kesar Mango
8,Gujarat,Gandhinagar,Gandhinagar,Dairy products,Milk products,Milk,Liquid milk
8,Gujarat,Rajkot,Rajkot,Dairy products,Milk products,Milk,Liquid milk
8,Gujarat,Surat,Surat,Dairy products,Milk products,Milk,Liquid milk
8,Gujarat,Vadodara,Vadodara,Dairy products,Milk products,Milk,Liquid milk
8,Gujarat,Rajkot,Rajkot,Meat,Red Meat,Mutton,Mutton
8,Gujarat,Vadodara,Vadodara,Meat,Red Meat,Mutton,Mutton
8,Gujarat,Surat,Surat,Vegetables,Pods and Seeds,Okra,Lady finger
8,Gujarat,Gandhinagar,Gandhinagar,Vegetables,Roots and Tubers,Onion,Pusa Ratnar Onion
8,Gujarat,Ahmedabad,Ahmedabad,Dairy products,Milk products,Paneer,Paneer
8,Gujarat,Rajkot,Rajkot,Dairy products,Milk products,Paneer,Paneer
8,Gujarat,Surat,Surat,Dairy products,Milk products,Paneer,Paneer
8,Gujarat,Vadodara,Vadodara,Dairy products,Milk products,Paneer,Paneer
8,Gujarat,Gandhinagar,Gandhinagar,Fruits,Tropical,Papaya,Pusa Delicious Papaya
8,Gujarat,Rajkot,Rajkot,Fruits,Tropical,Papaya,Pusa Nanha Papaya
8,Gujarat,Surat,Surat,Fruits,Tropical,Papaya,Pusa Delicious Papaya
8,Gujarat,Vadodara,Vadodara,Fruits,Tropical,Papaya,Honeydew Papaya
8,Gujarat,Vadodara,Vadodara,Fish,Seawater,Pomfret,Pomfret
8,Gujarat,Ahmedabad,Ahmedabad,Vegetables,Roots and Tubers,Potato,Kufri Sinduri Potato
8,Gujarat,Gandhinagar,Gandhinagar,Vegetables,Roots and Tubers,Potato,Kufri Sinduri Potato
8,Gujarat,Rajkot,Rajkot,Vegetables,Roots and Tubers,Potato,Kufri Sinduri Potato
8,Gujarat,Vadodara,Vadodara,Vegetables,Roots and Tubers,Potato,Kufri Chandramukhi Potato
